route_id,service_id,trip_id,trip_headsign,shape_id,block_id,direction_id
88-VIC,5079,11666814:12859304:12890667,Airport - via Industrial,50899,12890667,1
52-VIC,4661,11507234:12859307:12889468,Bear Mountain via Millstream,50798,12889468,1
52-VIC,4663,11507234:12859307:12891554,Bear Mountain via Millstream,50798,12891554,1
60-VIC,5079,11666642:12859308:13113009,Royal Bay Exch via Lagoon,50513,13113009,1
59-VIC,4661,11507520:12859311:12889877,Royal Bay Exch via Triangle Mtn,50663,12889877,1
59-VIC,4663,11507520:12859311:12891339,Royal Bay Exch via Triangle Mtn,50663,12891339,1
4-VIC,4663,11510326:12859312:12890072,Downtown via Hillside,50814,12890072,1
4-VIC,4661,11510326:12859312:12891278,Downtown via Hillside,50814,12891278,1
52-VIC,4661,11507255:12859317:12891022,Bear Mountain via Millstream,50798,12891022,1
52-VIC,4663,11507255:12859317:13236399,Bear Mountain via Millstream,50798,13236399,1
12-VIC,4663,11509312:12859320:12890016,UVic via Kenmore,50472,12890016,0
12-VIC,4661,11509312:12859320:12890254,UVic via Kenmore,50472,12890254,0
72-VIC,4661,11510757:12859322:12890109,Downtown via Saanichton,50602,12890109,1
72-VIC,4663,11510757:12859322:12890284,Downtown via Saanichton,50602,12890284,1
6-VIC,4661,11508323:12859327:12889059,Downtown via Royal Oak Ctr,50897,12889059,1
6-VIC,4663,11508323:12859327:12889189,Downtown via Royal Oak Ctr,50897,12889189,1
26-VIC,5079,11666509:12859328:12889693,Dockyard via McKenzie/Tillicum,50916,12889693,1
4-VIC,4332,11522037:12859332:13113070,UVic via Hillside,50582,13113070,0
28-VIC,4663,11509700:12859333:12888920,Downtown via Shelbourne,50654,12888920,1
28-VIC,4661,11509700:12859333:12890902,Downtown via Shelbourne,50654,12890902,1
10-VIC,4663,11507075:12859340:12889857,Royal Jubilee - Detour routing,48244,12889857,0
10-VIC,4661,11507075:12859340:12890211,Royal Jubilee - Detour routing,48244,12890211,0
81-VIC,4661,11507950:12859341:12890277,Swartz Bay Ferry via Lochside,50650,12890277,0
81-VIC,4663,11507950:12859341:12890710,Swartz Bay Ferry via Lochside,50650,12890710,0
15-VIC,4661,11510460:12859346:12890745,Esquimalt - Fort/Yates Express,50481,12890745,1
15-VIC,4663,11510460:12859346:12891657,Esquimalt - Fort/Yates Express,50481,12891657,1
26-VIC,4332,11523322:12859352:12891173,Dockyard via McKenzie/Tillicum,50916,12891173,1
88A-VIC,4663,11507624:12859356:12888464,Sidney - bypass Industrial,50739,12888464,0
88A-VIC,4661,11507624:12859356:12889091,Sidney - bypass Industrial,50739,12889091,0
15-VIC,5079,11666287:12859360:12889832,UVic - Fort/Foul Bay Express,50450,12889832,0
61-VIC,5078,11609125:12859366:12889333,Sooke - Grant & W Coast,50518,12889333,1
70X-VIC,5079,11669073:12859367:12889038,Express to Victoria,50411,12889038,1
58-VIC,5079,11666761:12859368:13112703,Langford Exch via Westhills,50511,13112703,0
4-VIC,4332,11521965:12859369:12889766,Downtown via Hillside,50814,12889766,1
15-VIC,5078,11610085:12859371:13113227,Esquimalt - Fort/Yates Express,50481,13113227,1
22-VIC,5078,11610857:12859372:13112863,Downtown via Hastings - to 7 UVic,50551,13112863,1
4-VIC,5078,11609547:12859374:12891482,UVic via Hillside,50582,12891482,0
75-VIC,4663,11508038:12859380:12888937,Downtown - Keating Industrial,50794,12888937,1
75-VIC,4661,11508038:12859380:12889420,Downtown - Keating Industrial,50794,12889420,1
52-VIC,4661,11507183:12859381:12889468,Colwood Exch via Royal Bay,50747,12889468,0
52-VIC,4663,11507183:12859381:12891554,Colwood Exch via Royal Bay,50747,12891554,0
55-VIC,5078,11610514:12859383:13112861,William Head via Happy Valley,50732,13112861,1
70-VIC,5078,11609015:12859384:12890324,Downtown via Hwy 17,50550,12890324,1
28-VIC,4663,11509716:12859386:12889762,Downtown via Shelbourne,50654,12889762,1
28-VIC,4661,11509716:12859386:12891466,Downtown via Shelbourne,50654,12891466,1
26-VIC,4332,11523425:12859390:12890677,UVic via Tillicum/McKenzie,50455,12890677,0
88-VIC,5078,11610598:12859392:12888933,Airport - via Industrial,50899,12888933,1
14-VIC,4663,11509508:12859393:13112511,UVic via Richmond,50763,13112511,0
14-VIC,4661,11509508:12859393:13112991,UVic via Richmond,50763,13112991,0
15-VIC,4663,11510486:12859398:13112503,UVic - Fort/Foul Bay Express,50450,13112503,0
15-VIC,4661,11510486:12859398:13112547,UVic - Fort/Foul Bay Express,50450,13112547,0
57-VIC,4332,11523780:12859404:13113008,Langford Exch via McCallum,50775,13113008,1
95-VIC,5078,11609167:12859405:13235982,Blink - to Downtown,50864,13235982,0
26-VIC,4332,11523369:12859406:12890677,Dockyard via McKenzie/Tillicum,50916,12890677,1
75-VIC,5079,11665866:12859412:12890820,Saanichton Exch only,50630,12890820,0
28-VIC,5078,11609870:12859413:12889532,Downtown via Shelbourne,50507,12889532,1
30-VIC,5078,11609653:12859415:12891185,Royal Oak Exch via Carey,50492,12891185,0
95-VIC,4332,11521722:12859416:13235832,Blink - to Downtown,50864,13235832,0
58-VIC,5078,11610496:12859418:12888775,Langford Exch via Westhills,50511,12888775,0
27-VIC,5079,11666111:12859419:12889671,Downtown via Shelbourne,50439,12889671,1
11-VIC,4663,11508787:12859420:12891276,Tillicum Ctr via Gorge,50831,12891276,1
11-VIC,4661,11508787:12859420:12891636,Tillicum Ctr via Gorge,50831,12891636,1
15-VIC,5079,11666297:12859421:13113199,Esquimalt - Fort/Yates Express,50481,13113199,1
14-VIC,4332,11523136:12859422:13112477,UVic via Richmond,50763,13112477,0
28-VIC,5078,11609791:12859423:12889532,Majestic via Shelbourne,50792,12889532,0
21-VIC,5078,11610844:12859427:12891653,Interurban to Camosun only,50702,12891653,0
12-VIC,5078,11610770:12859434:12891159,University Hgts via Kenmore,50675,12891159,1
4-VIC,4332,11521973:12859435:12890140,UVic via Hillside,50582,12890140,0
6-VIC,4332,11522776:12859437:12888651,Downtown via Royal Oak Ctr,50897,12888651,1
39-VIC,5078,11610832:12859448:12891653,UVic via Royal Oak,50515,12891653,0
11-VIC,5078,11609568:12859450:12889780,Tillicum Ctr via Gorge,50831,12889780,1
27-VIC,4661,11509433:12859452:12888482,Downtown via Shelbourne,50439,12888482,1
27-VIC,4663,11509433:12859452:12890652,Downtown via Shelbourne,50439,12890652,1
3-VIC,4332,11564334:12859462:12888485,Royal Jubilee,50688,12888485,1
61-VIC,4332,11521724:12859463:12890518,Langford Exch,50745,12890518,0
61-VIC,5079,11665299:12859465:12890246,Sooke - Grant & W Coast,50518,12890246,1
11-VIC,4332,11522096:12859466:12889196,UVic via Uplands,50723,12889196,0
60-VIC,5079,11666672:12859468:12891153,Royal Bay Exch via Lagoon,50513,12891153,1
3-VIC,5079,11667101:12859470:12888502,Royal Jubilee via Quimper Loop,50809,12888502,1
52-VIC,4332,11523458:12859479:12891347,Colwood Exch via Royal Bay,50747,12891347,0
75-VIC,5079,11665927:12859480:12890486,Downtown - Keating Industrial,50638,12890486,1
32-VIC,5079,11666859:12859482:12889291,Royal Oak Exch,50911,12889291,1
72-VIC,4663,11510794:12859484:12888596,Swartz Bay Ferry via Saanichton,50733,12888596,0
72-VIC,4661,11510794:12859484:12891571,Swartz Bay Ferry via Saanichton,50733,12891571,0
15-VIC,4332,11523164:12859489:13113070,UVic - Fort/Foul Bay Express,50450,13113070,0
58-VIC,5079,11666635:12859496:12888644,Langford Exch via Westhills,50511,12888644,0
28-VIC,5079,11666014:12859500:12889999,Majestic via Shelbourne,50792,12889999,0
6A-VIC,4332,11522736:12859504:12890933,Downtown via Emily Carr,50842,12890933,1
81-VIC,4332,11522250:12859505:12888948,Swartz Bay Ferry via Lochside,50650,12888948,0
15-VIC,4663,11510483:12859512:12888880,UVic - Fort/Foul Bay Express,50450,12888880,0
15-VIC,4661,11510483:12859512:12891169,UVic - Fort/Foul Bay Express,50450,12891169,0
15-VIC,4332,11523178:12859515:12891031,Esquimalt - Fort/Yates Express,50481,12891031,1
31-VIC,5078,11609760:12859521:12890271,Downtown via Glanford,50682,12890271,1
2-VIC,4332,11521854:12859522:13113017,James Bay - Fisherman's Wharf,50706,13113017,1
15-VIC,5078,11610054:12859525:12889731,UVic - Fort/Foul Bay Express,50450,12889731,0
49-VIC,5079,11666762:12859530:13112993,Skirt Mountain via Florence Lake,50647,13112993,0
27-VIC,5079,11666090:12859532:12890065,Downtown via Shelbourne,50439,12890065,1
26-VIC,4661,11510594:12859533:12890932,UVic via Tillicum/McKenzie,50455,12890932,0
26-VIC,4663,11510594:12859533:12891389,UVic via Tillicum/McKenzie,50455,12891389,0
15-VIC,5079,11666249:12859537:12891631,UVic - Fort/Foul Bay Express,50450,12891631,0
11-VIC,4663,11508887:12859540:12890267,UVic via Uplands,50621,12890267,0
11-VIC,4661,11508887:12859540:12891598,UVic via Uplands,50621,12891598,0
26-VIC,4663,11510643:12859542:12889144,UVic via Tillicum/McKenzie,50455,12889144,0
26-VIC,4661,11510643:12859542:12891328,UVic via Tillicum/McKenzie,50455,12891328,0
6B-VIC,4663,11508339:12859543:12889514,Downtown via Chatterton,50882,12889514,1
6B-VIC,4661,11508339:12859543:12890925,Downtown via Chatterton,50882,12890925,1
11-VIC,4332,11522117:12859548:12891661,UVic via Uplands,50723,12891661,0
75-VIC,4332,11522294:12859554:12891560,Downtown - Keating Industrial,50638,12891560,1
2-VIC,4332,11521889:12859556:12889330,James Bay - Fisherman's Wharf,50706,12889330,1
21-VIC,4661,11560697:12859559:12890767,Interurban to VI Tech Park,50753,12890767,0
21-VIC,4663,11560697:12859559:12891526,Interurban to VI Tech Park,50753,12891526,0
39-VIC,5079,11666892:12859565:13112942,to Royal Oak Exch only,50529,13112942,1
6-VIC,4663,11508207:12859566:12889415,Royal Oak Exch via Royal Oak Ctr,50590,12889415,0
6-VIC,4661,11508207:12859566:12891579,Royal Oak Exch via Royal Oak Ctr,50590,12891579,0
24-VIC,4332,11522985:12859568:12890323,Tillicum Ctr via Colville,50840,12890323,1
81-VIC,5078,11609773:12859570:12889023,Saanichton Exch - to 75 Brentwood,50703,12889023,1
6A-VIC,5078,11609428:12859577:12890380,Royal Oak Exch via Emily Carr,50789,12890380,0
21-VIC,5079,11667007:12859578:12890683,Downtown - to 7 UVic,50474,12890683,1
59-VIC,5078,11610450:12859580:13112850,Langford Exch via Triangle Mtn,50568,13112850,0
75-VIC,4661,11507893:12859585:12890484,Saanichton Exch only,50630,12890484,0
75-VIC,4663,11507893:12859585:12891439,Saanichton Exch only,50630,12891439,0
24-VIC,4663,11508660:12859590:12889398,Cedar Hill via Cook North,50721,12889398,0
24-VIC,4661,11508660:12859590:12889496,Cedar Hill via Cook North,50721,12889496,0
61-VIC,5079,11665317:12859597:12890246,Sooke - Grant & W Coast,50518,12890246,1
7-VIC,4663,11560796:12859601:12888567,Downtown - to 21 Interurban,50495,12888567,0
7-VIC,4661,11560796:12859601:12891720,Downtown - to 21 Interurban,50495,12891720,0
60-VIC,5079,11666701:12859607:12891662,Langford Exch via Lagoon,50802,12891662,0
75-VIC,4332,11522226:12859612:12891077,Saanichton Exch only,50630,12891077,0
11-VIC,5078,11609601:12859619:12891470,UVic via Uplands,50723,12891470,0
72-VIC,4663,11510813:12859622:12888606,Downtown via Saanichton,50602,12888606,1
72-VIC,4661,11510813:12859622:12890460,Downtown via Saanichton,50602,12890460,1
14-VIC,5078,11610187:12859624:13112996,UVic via Richmond,50763,13112996,0
30-VIC,4663,11508086:12859626:12888932,Downtown via Carey,50464,12888932,1
30-VIC,4661,11508086:12859626:12890709,Downtown via Carey,50464,12890709,1
15-VIC,5079,11666261:12859627:12889391,Esquimalt - Fort/Yates Express,50481,12889391,1
54-VIC,5079,11666691:12859629:12889589,Langford Exch via Royal Bay,50415,12889589,0
26-VIC,4663,11510621:12859632:13112568,Dockyard via McKenzie/Tillicum,50916,13112568,1
26-VIC,4661,11510621:12859632:13113169,Dockyard via McKenzie/Tillicum,50916,13113169,1
8-VIC,4663,11509233:12859634:12889301,Oak Bay via Finlayson,50557,12889301,0
8-VIC,4661,11509233:12859634:12890989,Oak Bay via Finlayson,50557,12890989,0
35-VIC,4661,11507704:12859635:12890626,Ridge,50850,12890626,0
35-VIC,4663,11507704:12859635:12891387,Ridge,50850,12891387,0
95-VIC,4663,11510113:12859636:13235822,Blink - to Downtown,50864,13235822,0
95-VIC,4661,11510113:12859636:13236051,Blink - to Downtown,50864,13236051,0
14-VIC,5078,11610046:12859640:13112806,UVic via Richmond,50763,13112806,0
15-VIC,5078,11610072:12859651:12891532,Esquimalt - Fort/Yates Express,50481,12891532,1
30-VIC,4661,11507952:12859654:12888876,Royal Oak Exch via Carey,50492,12888876,0
30-VIC,4663,11507952:12859654:12890715,Royal Oak Exch via Carey,50492,12890715,0
21-VIC,4332,11524010:12859667:12891286,Interurban to Camosun only,50702,12891286,0
7-VIC,5078,11610709:12859669:12890476,Downtown - to 21 Interurban,50495,12890476,0
30-VIC,5078,11609631:12859678:12888957,Royal Oak Exch via Carey,50492,12888957,0
21-VIC,4661,11560723:12859679:12888450,Interurban to VI Tech Park,50753,12888450,0
21-VIC,4663,11560723:12859679:12889136,Interurban to VI Tech Park,50753,12889136,0
95-VIC,4663,11510199:12859686:13235769,Blink - to Downtown,50864,13235769,0
95-VIC,4661,11510199:12859686:13236420,Blink - to Downtown,50864,13236420,0
58-VIC,4663,11507282:12859688:12888683,Langford Exch via Westhills,50511,12888683,0
58-VIC,4661,11507282:12859688:12889159,Langford Exch via Westhills,50511,12889159,0
30-VIC,5079,11665864:12859690:12890242,Royal Oak Exch via Carey,50492,12890242,0
11-VIC,5078,11609592:12859691:12891470,Tillicum Ctr via Gorge,50831,12891470,1
28-VIC,5078,11609925:12859694:12891417,Downtown via Shelbourne,50654,12891417,1
95-VIC,4332,11521771:12859698:13236620,Blink - to Downtown,50864,13236620,0
32-VIC,4332,11524123:12859699:12889823,Cordova Bay,50646,12889823,0
52-VIC,5079,11666618:12859702:12888904,Bear Mountain via Millstream,50798,12888904,1
58-VIC,4661,11507348:12859704:12890562,Goldstream Meadows via Westhills,50589,12890562,1
58-VIC,4663,11507348:12859704:12890672,Goldstream Meadows via Westhills,50589,12890672,1
57-VIC,5078,11610410:12859708:12890996,Thetis Heights via McCallum,50695,12890996,0
15-VIC,4661,11510552:12859712:12890932,Esquimalt - Fort/Yates Express,50679,12890932,1
15-VIC,4663,11510552:12859712:12891389,Esquimalt - Fort/Yates Express,50679,12891389,1
2-VIC,4332,11521891:12859713:12889268,to Downtown only,50776,12889268,0
26-VIC,5078,11610306:12859717:12888636,Dockyard via McKenzie/Tillicum,50916,12888636,1
26-VIC,5078,11610282:12859719:12888581,Dockyard via McKenzie/Tillicum,50916,12888581,1
27-VIC,4661,11509742:12859721:12890745,Gordon Head via Shelbourne,50719,12890745,0
27-VIC,4663,11509742:12859721:12891657,Gordon Head via Shelbourne,50719,12891657,0
4-VIC,4332,11521951:12859725:12890140,Downtown via Hillside,50814,12890140,1
15-VIC,4663,11510493:12859727:12890043,UVic - Fort/Foul Bay Express,50450,12890043,0
15-VIC,4661,11510493:12859727:12891520,UVic - Fort/Foul Bay Express,50450,12891520,0
11-VIC,5079,11665772:12859733:12890698,Tillicum Ctr via Gorge,50831,12890698,1
11-VIC,4663,11508871:12859735:12890656,Tillicum Ctr via Gorge,50831,12890656,1
11-VIC,4661,11508871:12859735:12891408,Tillicum Ctr via Gorge,50831,12891408,1
6-VIC,4332,11522709:12859737:12891284,Downtown via Royal Oak Ctr,50897,12891284,1
21N-VIC,4661,11560807:12859739:12888645,Night Rte to Camosun via Strawberry Vale,50541,12888645,0
21N-VIC,4663,11560807:12859739:12888987,Night Rte to Camosun via Strawberry Vale,50541,12888987,0
88A-VIC,4661,11507615:12859742:12889612,Sidney - bypass Industrial,50739,12889612,0
88A-VIC,4663,11507615:12859742:12891590,Sidney - bypass Industrial,50739,12891590,0
10-VIC,5078,11610923:12859744:12889883,Royal Jubilee - Detour routing,48244,12889883,0
22-VIC,4332,11523567:12859748:13112727,Hillside Ctr via Hastings,50907,13112727,1
21-VIC,5078,11610725:12859750:12891159,Interurban to Viaduct Loop,50645,12891159,0
57-VIC,4332,11523774:12859761:13113008,Thetis Heights via McCallum,50695,13113008,0
22-VIC,4663,11508824:12859762:13112548,to Downtown only,36467,13112548,0
22-VIC,4661,11508824:12859762:13112917,to Downtown only,36467,13112917,0
25-VIC,5079,11666202:12859763:12889754,Tillicum Ctr via Munro,50618,12889754,1
30-VIC,5079,11665931:12859764:12891050,Downtown via Carey,50464,12891050,1
26-VIC,5078,11610326:12859765:12888969,Dockyard via McKenzie/Tillicum,50916,12888969,1
2-VIC,5078,11609300:12859772:12890144,James Bay - Fisherman's Wharf,50706,12890144,1
55-VIC,5079,11666731:12859776:12891153,Langford Exch via Happy Valley,50525,12891153,0
5-VIC,5078,11609246:12859782:12889105,James Bay - Fisherman's Wharf,50815,12889105,1
25-VIC,5079,11666192:12859783:12889391,Maplewood via Cook North,50701,12889391,0
31-VIC,5079,11665913:12859785:12890070,Royal Oak Exch via Glanford,50623,12890070,0
4-VIC,4332,11521976:12859786:12891404,UVic via Hillside,50582,12891404,0
61-VIC,5078,11609199:12859790:12889845,Langford Exch,50745,12889845,0
6A-VIC,4661,11508322:12859791:12889491,Royal Oak Exch via Emily Carr,50789,12889491,0
6A-VIC,4663,11508322:12859791:12889730,Royal Oak Exch via Emily Carr,50789,12889730,0
75-VIC,4332,11522316:12859794:12890892,Downtown - Keating Industrial,50794,12890892,1
25-VIC,4661,11508665:12859805:12890583,Tillicum Ctr via Munro,50618,12890583,1
25-VIC,4663,11508665:12859805:12891103,Tillicum Ctr via Munro,50618,12891103,1
26-VIC,5078,11610330:12859816:12891509,UVic via Tillicum/McKenzie,50455,12891509,0
39-VIC,5078,11610628:12859821:13113013,to Royal Oak Exch only,50529,13113013,1
70X-VIC,5079,11669078:12859822:12890564,Express to Victoria,50411,12890564,1
2-VIC,5079,11665465:12859823:12889819,James Bay - Fisherman's Wharf,50500,12889819,1
48-VIC,4661,11508442:12859824:12889337,Downtown via Colwood,50841,12889337,0
48-VIC,4663,11508442:12859824:12889821,Downtown via Colwood,50841,12889821,0
26-VIC,5079,11666475:12859825:12889528,UVic via Tillicum/McKenzie,50455,12889528,0
11-VIC,4332,11522141:12859827:12891661,Tillicum Ctr via Gorge,50831,12891661,1
2-VIC,5078,11609301:12859828:12890144,South Oak Bay,50559,12890144,0
28-VIC,4332,11522460:12859831:12890386,Majestic via Shelbourne,50792,12890386,0
2-VIC,4661,11508570:12859836:12889113,to Downtown only,50776,12889113,0
2-VIC,4663,11508570:12859836:12891547,to Downtown only,50776,12891547,0
21-VIC,4663,11560848:12859837:12891017,Downtown - to 7 UVic,50806,12891017,1
21-VIC,4661,11560848:12859837:12891104,Downtown - to 7 UVic,50806,12891104,1
2-VIC,4661,11508551:12859845:12889113,James Bay - Fisherman's Wharf,50706,12889113,1
2-VIC,4663,11508551:12859845:12891547,James Bay - Fisherman's Wharf,50706,12891547,1
28-VIC,5078,11609893:12859846:12891208,Downtown via Shelbourne,50654,12891208,1
60-VIC,4332,11523856:12859849:12890541,Langford Exch via Lagoon,50802,12890541,0
60-VIC,4663,11507431:12859853:12889615,Royal Bay Exch via Lagoon,50513,12889615,1
60-VIC,4661,11507431:12859853:12890873,Royal Bay Exch via Lagoon,50513,12890873,1
11-VIC,5078,11609569:12859854:12889691,UVic via Uplands,50723,12889691,0
12-VIC,4661,11509264:12859857:12889197,UVic via Kenmore,50472,12889197,0
12-VIC,4663,11509264:12859857:12890647,UVic via Kenmore,50472,12890647,0
26-VIC,4332,11523398:12859859:12889314,UVic via Tillicum/McKenzie,50455,12889314,0
26-VIC,5079,11666476:12859862:13112935,UVic via Tillicum/McKenzie,50455,13112935,0
26-VIC,5079,11666472:12859864:12890065,UVic via Tillicum/McKenzie,50455,12890065,0
30-VIC,5078,11609761:12859867:12890380,Downtown via Carey,50464,12890380,1
11-VIC,5078,11609603:12859869:12889752,Tillicum Ctr via Gorge,50831,12889752,1
6B-VIC,4661,11508306:12859872:12889059,Royal Oak Exch via Chatterton,50504,12889059,0
6B-VIC,4663,11508306:12859872:12889189,Royal Oak Exch via Chatterton,50504,12889189,0
28-VIC,5079,11666104:12859877:12889671,Downtown via Shelbourne,50507,12889671,1
26-VIC,4663,11510566:12859878:12889169,UVic via Tillicum/McKenzie,50455,12889169,0
26-VIC,4661,11510566:12859878:12890399,UVic via Tillicum/McKenzie,50455,12890399,0
38-VIC,4661,11509289:12859881:12889338,Royal Oak Exch via Interurban,50659,12889338,0
38-VIC,4663,11509289:12859881:12891738,Royal Oak Exch via Interurban,50659,12891738,0
28-VIC,4663,11509789:12859884:12889295,Majestic via Shelbourne,50497,12889295,0
28-VIC,4661,11509789:12859884:12891746,Majestic via Shelbourne,50497,12891746,0
15-VIC,4663,11510480:12859887:13112503,UVic - Fort/Foul Bay Express,50450,13112503,0
15-VIC,4661,11510480:12859887:13112547,UVic - Fort/Foul Bay Express,50450,13112547,0
21-VIC,4661,11560819:12859888:12889197,Downtown - to 7 UVic,50474,12889197,1
21-VIC,4663,11560819:12859888:12890647,Downtown - to 7 UVic,50474,12890647,1
58-VIC,5079,11666784:12859889:13112993,Goldstream Meadows via Westhills,50589,13112993,1
6-VIC,5079,11665647:12859893:12890190,Downtown via Royal Oak Ctr,50897,12890190,1
3-VIC,5078,11610931:12859899:12890418,Royal Jubilee,50688,12890418,1
70-VIC,5079,11665190:12859907:12888849,Swartz Bay Ferry via Hwy 17,50796,12888849,0
4-VIC,5079,11665735:12859910:12890065,Downtown via Hillside,50814,12890065,1
61-VIC,5079,11665416:12859912:12890246,Langford Exch,50745,12890246,0
15-VIC,5079,11666289:12859913:12889832,UVic - Fort/Foul Bay Express,50450,12889832,0
26-VIC,4663,11510681:12859918:12890043,Dockyard via McKenzie/Tillicum,50916,12890043,1
26-VIC,4661,11510681:12859918:12891520,Dockyard via McKenzie/Tillicum,50916,12891520,1
11-VIC,4332,11522082:12859920:12889907,UVic via Uplands,50723,12889907,0
10-VIC,5078,11610885:12859922:12889185,James Bay via Vic West,50637,12889185,1
70-VIC,5078,11609237:12859923:12890766,Swartz Bay Ferry via Hwy 17,50796,12890766,0
28-VIC,5079,11666038:12859924:12890486,Majestic via Shelbourne,50497,12890486,0
12-VIC,5078,11610670:12859927:12891638,University Hgts via Kenmore,50675,12891638,1
40-VIC,5079,11667059:12859934:13112816,UVic via Admirals/McKenzie,50587,13112816,0
27-VIC,4663,11509495:12859938:12888944,Downtown via Shelbourne,50439,12888944,1
27-VIC,4661,11509495:12859938:12890577,Downtown via Shelbourne,50439,12890577,1
26-VIC,4332,11523356:12859941:12889196,Dockyard via McKenzie/Tillicum,50916,12889196,1
15-VIC,4661,11510509:12859942:13235784,UVic - Fort/Foul Bay Express,50450,13235784,0
15-VIC,4663,11510509:12859942:13235830,UVic - Fort/Foul Bay Express,50450,13235830,0
11-VIC,4332,11522080:12859943:12891385,Tillicum Ctr via Gorge,50831,12891385,1
61-VIC,4661,11510859:12859945:12888925,Sooke - Grant & W Coast,50518,12888925,1
61-VIC,4663,11510859:12859945:12890854,Sooke - Grant & W Coast,50518,12890854,1
3-VIC,4332,11564305:12859946:13112853,Royal Jubilee,50688,13112853,1
46-VIC,4663,11507542:12859957:13112669,Dockyard,50502,13112669,0
46-VIC,4661,11507542:12859957:13113247,Dockyard,50502,13113247,0
11-VIC,4663,11508847:12859960:12890441,UVic via Uplands,50723,12890441,0
11-VIC,4661,11508847:12859960:12891534,UVic via Uplands,50723,12891534,0
30-VIC,4332,11522370:12859964:12890386,Downtown via Carey,50464,12890386,1
27-VIC,4332,11522506:12859965:12890501,Gordon Head via Shelbourne,50719,12890501,0
39-VIC,4332,11524067:12859968:12891668,UVic via Royal Oak,50515,12891668,0
31-VIC,5078,11609764:12859969:12890207,Downtown via Glanford,50682,12890207,1
6-VIC,5078,11609350:12859977:12890207,Downtown via Royal Oak Ctr,50897,12890207,1
15-VIC,5079,11666256:12859979:12891597,Esquimalt - Fort/Yates Express,50481,12891597,1
6-VIC,5078,11609446:12859980:12890576,Downtown via Royal Oak Ctr,50897,12890576,1
5-VIC,4332,11521866:12859981:12890627,James Bay - Fisherman's Wharf,50815,12890627,1
15-VIC,4663,11510410:12859982:12891081,Esquimalt - Fort/Yates Express,50481,12891081,1
15-VIC,4661,11510410:12859982:12891658,Esquimalt - Fort/Yates Express,50481,12891658,1
6-VIC,5079,11665638:12859987:12890190,Royal Oak Exch via Royal Oak Ctr,50590,12890190,0
83-VIC,4661,11507629:12859988:12889065,Sidney via West Saanich,50488,12889065,0
83-VIC,4663,11507629:12859988:12889986,Sidney via West Saanich,50488,12889986,0
12-VIC,5078,11610768:12859991:13113117,University Hgts via Kenmore,50675,13113117,1
3-VIC,4332,11564310:12859992:12890212,Royal Jubilee,50688,12890212,1
15-VIC,4332,11523240:12859998:13113070,UVic - Fort/Foul Bay Express,50450,13113070,0
21-VIC,5078,11610745:12860000:12891638,Interurban to Camosun only,50702,12891638,0
30-VIC,4661,11508044:12860001:12890315,Downtown via Carey,50464,12890315,1
30-VIC,4663,11508044:12860001:12890851,Downtown via Carey,50464,12890851,1
58-VIC,4332,11523811:12860011:12890541,Langford Exch via Westhills,50511,12890541,0
26-VIC,4663,11510667:12860013:12888880,Dockyard via McKenzie/Tillicum,50916,12888880,1
26-VIC,4661,11510667:12860013:12891169,Dockyard via McKenzie/Tillicum,50916,12891169,1
7-VIC,5079,11666945:12860015:13113011,Downtown - to 21 Interurban,50495,13113011,0
88-VIC,5078,11610595:12860016:12888682,Airport - via Industrial,50899,12888682,1
28-VIC,4661,11509619:12860017:12888901,Majestic via Shelbourne,50497,12888901,0
28-VIC,4663,11509619:12860017:12888914,Majestic via Shelbourne,50497,12888914,0
4-VIC,4332,11522006:12860029:12891322,Downtown via Hillside,50814,12891322,1
85-VIC,4332,11523902:12860031:12889304,North Saanich,50612,12889304,0
14-VIC,5078,11610230:12860032:13112481,UVic via Richmond,50763,13112481,0
40-VIC,5079,11667000:12860036:12890489,UVic via Admirals/McKenzie,50587,12890489,0
52-VIC,5078,11610382:12860038:12891061,Bear Mountain via Millstream,50798,12891061,1
95-VIC,4332,11521757:12860047:13236620,Blink - to Downtown,50864,13236620,0
24-VIC,4332,11522981:12860049:12890323,Cedar Hill via Cook North,50721,12890323,0
58-VIC,4332,11523818:12860051:12889631,Langford Exch via Westhills,50511,12889631,0
15-VIC,4661,11510465:12860059:12889575,Esquimalt - Fort/Yates Express,50481,12889575,1
15-VIC,4663,11510465:12860059:12891228,Esquimalt - Fort/Yates Express,50481,12891228,1
11-VIC,5079,11665822:12860061:12889832,UVic via Uplands,50723,12889832,0
6B-VIC,4661,11508176:12860071:13112877,Downtown via Chatterton,50882,13112877,1
6B-VIC,4663,11508176:12860071:13113012,Downtown via Chatterton,50882,13113012,1
30-VIC,5078,11609735:12860075:12889793,Downtown via Carey,50464,12889793,1
26-VIC,4661,11510604:12860077:12889106,UVic via Tillicum/McKenzie,50455,12889106,0
26-VIC,4663,11510604:12860077:12889959,UVic via Tillicum/McKenzie,50455,12889959,0
6B-VIC,4661,11508273:12860078:12890663,Downtown via Chatterton,50882,12890663,1
6B-VIC,4663,11508273:12860078:12890872,Downtown via Chatterton,50882,12890872,1
72-VIC,5079,11665241:12860079:12888915,Downtown via Saanichton,50602,12888915,1
11-VIC,4661,11508763:12860081:12889363,Tillicum Ctr via Gorge,50831,12889363,1
11-VIC,4663,11508763:12860081:12890438,Tillicum Ctr via Gorge,50831,12890438,1
6A-VIC,4661,11508268:12860083:12890663,Royal Oak Exch via Emily Carr,50789,12890663,0
